generation,First_Individual_First_Chromosome_X_Count,Mean_X_Count,Approx_Mean,NB_Mean,Sim_Variance,Approx_Variance,NB_Variance,Charles_Mean,Sim_P,Approx_P,NB_P,Sim_Skewness,NB_Skewness,Sim_Third_Moment,Sim_Excess_kurtosis,NB_Excess_Kurtosis
75,12,30.7755,31.279539159643402,31.047342077450608,36.34289975,34.53324977033801,34.00268157971478,32.09893496957505,0.8468091487388812,0.9057464115802393,0.9129436750812041,0.2557007601155148,0.20544528039441132,56.0223578377499,0.13498269552285747,0.04842673476121842
76,18,31.0956,31.665663488027196,31.429191697285205,36.83906064000001,34.958158424745605,34.41543743310121,32.5111743448495,0.8440931842392384,0.9057803527807756,0.9130851049104532,0.22696839353292955,0.2041398060872217,50.74908368563188,0.12432713149896601,0.04780486805239901
77,12,31.5281,32.05290848544954,31.812193913887715,37.616810390000026,35.38419695441998,34.8292108247987,32.92501771886134,0.8381385788195738,0.9058161217557795,0.9132294703032368,0.1918132721415945,0.20285293144226196,44.25390569608217,0.04570654179076339,0.04719560375737829
78,26,31.9616,32.4411603272062,32.196239565543515,37.71592544,35.811234544048624,35.243875753863385,33.34034541803619,0.8474298224723609,0.9058537777962964,0.913376822515805,0.18180232883241798,0.2015845113404722,42.110131233791925,0.02598394745554744,0.04659870683480117
79,22,32.3081,32.830302333966365,32.58121673603143,37.800774389999994,36.23913710917921,35.65930320522192,33.75703397879694,0.8546941305135524,0.9058933806736778,0.91352721222819,0.1998227283140141,0.2003344019216544,46.44039765088165,0.037850371124469095,0.046013946937208526
80,13,32.5672,33.220215040099234,32.967010817023905,37.939684160000006,36.66776737842128,36.0753612320367,34.17495618408672,0.8583940726195016,0.9059349905340488,0.9136806893988961,0.14911087788599753,0.1991024605461511,34.84575620889604,0.014677971659732059,0.045441098317297285
81,17,32.9031,33.61077627024984,33.353504578121566,38.09371039000001,37.09698498572749,36.491915047427185,34.59398110935139,0.8637410129688339,0.9059786677835502,0.9138373031105667,0.18885266696086664,0.19788854575572326,44.40205146358177,0.0925397113098505,0.04487993973590601
82,13,33.2635,34.001861224382374,33.74057824472534,38.39226774999999,37.52664657303964,36.90882712578634,35.013974178434864,0.8664114403609308,0.9060244729640721,0.913997101406524,0.2207028074431567,0.1966925172336207,52.50171694574994,0.11314413365987619,0.044330254371690844
83,15,33.6703,34.393342571489036,34.12810958393176,38.800597909999965,37.95660590356038,37.32595731390737,35.43479722983363,0.8677778646117783,0.9060724666192372,0.914160131118133,0.19669049573264757,0.19551423576384236,47.53801047185431,0.00194115405663986,0.0437918297324554
84,20,34.046,34.78509055214015,34.51597399861706,39.374083999999996,38.386713985882785,37.743162952108406,35.85630859374655,0.8646804329467068,0.906122709150422,0.9143264376829764,0.1958487894075075,0.19435356318958713,48.38787907200008,-0.010546052447254262,0.0432644575680998
85,17,34.3657,35.1769730900254,34.90404462985329,39.05496350999999,38.81681920917817,38.16029900551195,36.27836318034189,0.8799316888671701,0.9061752606626557,0.9144960649539027,0.19497847832358792,0.19321036237089484,47.58839209878634,0.09739730204979802,0.04274793378515131
86,15,34.7035,35.568855912607866,35.292192467774235,40.142387750000005,39.24676748960587,38.57721820560157,36.70081257964554,0.864510108769003,0.9062301808002822,0.9146690549990627,0.22643676970338394,0.19208449714148,57.59061988575021,0.08504366236545824,0.04224205836283908
87,14,35.0603,35.960602680980664,35.68028647098143,39.92726391,39.67640242806839,38.9937712021401,37.123505173431866,0.8781042467380029,0.9062875285723323,0.9148454478931212,0.245548483601671,0.19097583226476375,61.95003870245421,0.16842287207753248,0.0417466352706753
88,13,35.4321,36.352075128981696,36.068193694549585,40.62958959,40.10556547939056,39.4098067254921,37.546286259471806,0.8720762468326965,0.906347362167618,0.9150252814999125,0.22203114591278253,0.18988423338910904,57.5012854463222,0.1398485947207666,0.04126147238750213
89,19,35.7745,36.743133211583995,36.455779426657806,41.317849750000015,40.53409613295236,39.8251717593474,37.96899818846081,0.8658364415490908,0.9064097387596315,0.9152085912468836,0.16060995521601312,0.18880956700226734,42.65589208724958,-0.0647727383278438,0.040786381421964564
90,19,36.0687,37.13363526253846,36.842907333836564,42.34338031,40.96183210475153,40.239711723793825,38.39148051391209,0.8518143741934995,0.9064747143014129,0.9153954098917663,0.20517976996255213,0.18775170038504574,56.53440507540604,0.02564882741389729,0.04032117783436606
91,15,36.3896,37.52343816120195,37.22943961478177,42.41201184,41.38860954081489,40.65327066863404,38.81357015525828,0.8580022126109075,0.9065423433106401,0.9155857672820076,0.18530111595224025,0.18671050156420477,51.18130389427182,-0.0005309580284373894,0.03986568075986355
92,20,36.6896,37.91239750843673,37.615237162645805,41.95565184000001,41.81426323181496,41.0656914767851,39.23510157435626,0.8744852812659815,0.9066126786452842,0.9157796901075926,0.17863920316898144,0.18568583926460072,48.54700946227216,0.007527464701285069,0.039419712932956257
93,24,36.9424,38.30036781141774,38.000159735671375,42.85428224,42.238626838683224,41.476816077539766,39.65590696553612,0.8620468730081337,0.9066857712702817,0.9159772016480017,0.11474679944165796,0.18467758286058408,32.19081107404809,-0.036198436291208225,0.0389831006132205
94,19,37.4118,38.68720267713173,38.3840661359876,43.70402076,42.66153312894148,41.88648566940557,40.075816459275316,0.8560265016678067,0.9067616700157799,0.9161783215141471,0.16506966479901483,0.18368560232667078,47.69242002206402,0.01075925829031954,0.03855567351224205
95,19,37.6487,39.07275501429755,38.76681439633917,43.991288309999995,43.082814223399716,42.294540952171864,40.494658339513016,0.8558217193980606,0.9068404213276252,0.9163830653862617,0.19341280353975632,0.18270976818750198,56.43327327660625,0.02445975099173614,0.0381372647216941
