generation,First_Individual_First_Chromosome_X_Count,Mean_X_Count,Approx_Mean,NB_Mean,Sim_Variance,Approx_Variance,NB_Variance,Charles_Mean,Sim_P,Approx_P,NB_P,Sim_Skewness,NB_Skewness,Sim_Third_Moment,Sim_Excess_kurtosis,NB_Excess_Kurtosis
14465,63,106.189,105.224,108.611,148.202,150,148.808,150,0.716513,0.701493,0.729874,0.149338,0.142655,269.433,0.000200704,0.0271655
14466,58,106.183,105.224,108.611,147.515,150,148.808,150,0.719808,0.701493,0.729874,0.126004,0.142655,225.755,0.0410987,0.0271655
14467,57,106.1,105.224,108.611,148.407,150,148.808,150,0.714925,0.701493,0.729874,0.183838,0.142655,332.365,0.0918358,0.0271655
14468,50,106.169,105.224,108.611,150.003,150,148.808,150,0.707782,0.701493,0.729874,0.141746,0.142655,260.412,0.156221,0.0271655
14469,52,106.236,105.224,108.611,153.619,150,148.808,150,0.69155,0.701493,0.729874,0.135249,0.142655,257.516,0.0727144,0.0271655
14470,46,106.2,105.224,108.611,149.245,150,148.808,150,0.711576,0.701493,0.729874,0.0747669,0.142655,136.321,-0.0417666,0.0271655
14471,54,106.166,105.224,108.611,153.516,150,148.808,150,0.691561,0.701493,0.729874,0.101019,0.142655,192.146,0.0439522,0.0271655
14472,51,106.109,105.224,108.611,152.22,150,148.808,150,0.697077,0.701493,0.729874,0.074563,0.142655,140.033,-0.0166763,0.0271655
14473,40,106.184,105.224,108.611,152.121,150,148.808,150,0.698022,0.701493,0.729874,0.10006,0.142655,187.734,-0.0250992,0.0271655
14474,50,106.111,105.224,108.611,154.059,150,148.808,150,0.688768,0.701493,0.729874,0.131617,0.142655,251.675,-0.0268236,0.0271655
14475,71,106.104,105.224,108.611,153.063,150,148.808,150,0.693206,0.701493,0.729874,0.1271,0.142655,240.685,0.0428949,0.0271655
14476,48,106.024,105.224,108.611,154.441,150,148.808,150,0.686501,0.701493,0.729874,0.132282,0.142655,253.888,-0.0156563,0.0271655
14477,49,105.957,105.224,108.611,153.252,150,148.808,150,0.691392,0.701493,0.729874,0.174039,0.142655,330.184,0.139329,0.0271655
14478,41,105.904,105.224,108.611,150.533,150,148.808,150,0.703525,0.701493,0.729874,0.132115,0.142655,244.005,0.0259372,0.0271655
14479,43,105.87,105.224,108.611,151.075,150,148.808,150,0.700781,0.701493,0.729874,0.130676,0.142655,242.652,0.0852283,0.0271655
14480,63,105.955,105.224,108.611,150.988,150,148.808,150,0.701745,0.701493,0.729874,0.148779,0.142655,276.028,-0.0657482,0.0271655
14481,57,105.82,105.224,108.611,146.572,150,148.808,150,0.721963,0.701493,0.729874,0.139781,0.142655,248.042,0.0733653,0.0271655
14482,45,106.085,105.224,108.611,147.159,150,148.808,150,0.720883,0.701493,0.729874,0.139095,0.142655,248.309,-0.0126166,0.0271655
14483,52,106.09,105.224,108.611,148.006,150,148.808,150,0.716794,0.701493,0.729874,0.152813,0.142655,275.156,0.0114951,0.0271655
14484,52,106.421,105.224,108.611,145.511,150,148.808,150,0.731362,0.701493,0.729874,0.136584,0.142655,239.741,-0.0400808,0.0271655
14485,49,106.38,105.224,108.611,154.564,150,148.808,150,0.68826,0.701493,0.729874,0.124861,0.142655,239.933,0.00330036,0.0271655
14486,52,106.34,105.224,108.611,150.036,150,148.808,150,0.708766,0.701493,0.729874,0.107437,0.142655,197.445,0.0326926,0.0271655
14487,51,106.383,105.224,108.611,148.599,150,148.808,150,0.715912,0.701493,0.729874,0.155001,0.142655,280.774,0.105231,0.0271655
14488,47,106.573,105.224,108.611,148.006,150,148.808,150,0.72006,0.701493,0.729874,0.126569,0.142655,227.901,0.111974,0.0271655
14489,52,106.633,105.224,108.611,150.863,150,148.808,150,0.706818,0.701493,0.729874,0.15406,0.142655,285.473,0.130506,0.0271655
14490,56,106.708,105.224,108.611,147.911,150,148.808,150,0.721432,0.701493,0.729874,0.0997186,0.142655,179.381,-0.0252036,0.0271655
14491,56,106.884,105.224,108.611,151.446,150,148.808,150,0.705761,0.701493,0.729874,0.191848,0.142655,357.555,0.0136642,0.0271655
14492,54,106.63,105.224,108.611,151.467,150,148.808,150,0.70398,0.701493,0.729874,0.161396,0.142655,300.864,0.0344174,0.0271655
14493,56,106.537,105.224,108.611,150.741,150,148.808,150,0.706756,0.701493,0.729874,0.142057,0.142655,262.911,0.0945338,0.0271655
14494,49,106.344,105.224,108.611,150.198,150,148.808,150,0.708025,0.701493,0.729874,0.136081,0.142655,250.492,0.0242474,0.0271655
14495,46,106.437,105.224,108.611,148.525,150,148.808,150,0.716626,0.701493,0.729874,0.136608,0.142655,247.273,-0.0253858,0.0271655
14496,57,106.68,105.224,108.611,151.838,150,148.808,150,0.702591,0.701493,0.729874,0.161196,0.142655,301.596,-0.0391115,0.0271655
14497,50,106.647,105.224,108.611,149.319,150,148.808,150,0.714226,0.701493,0.729874,0.147669,0.142655,269.44,0.075783,0.0271655
14498,55,106.867,105.224,108.611,150.19,150,148.808,150,0.711549,0.701493,0.729874,0.12404,0.142655,228.309,0.123345,0.0271655
14499,39,107.022,105.224,108.611,150.853,150,148.808,150,0.709451,0.701493,0.729874,0.0639136,0.142655,118.419,0.0652772,0.0271655
14500,52,106.943,105.224,108.611,152.675,150,148.808,150,0.700463,0.701493,0.729874,0.113158,0.142655,213.47,0.0772804,0.0271655
14501,61,106.71,105.224,108.611,154.419,150,148.808,150,0.691037,0.701493,0.729874,0.141372,0.142655,271.28,-0.00816861,0.0271655
14502,46,106.627,105.224,108.611,152.674,150,148.808,150,0.6984,0.701493,0.729874,0.141208,0.142655,266.382,0.00285113,0.0271655
14503,35,106.623,105.224,108.611,153.811,150,148.808,150,0.69321,0.701493,0.729874,0.140437,0.142655,267.893,-0.0301293,0.0271655
14504,72,106.557,105.224,108.611,149.214,150,148.808,150,0.714124,0.701493,0.729874,0.107475,0.142655,195.893,0.0183152,0.0271655
14505,48,106.534,105.224,108.611,147.237,150,148.808,150,0.72355,0.701493,0.729874,0.145943,0.142655,260.741,0.0541706,0.0271655
14506,57,106.646,105.224,108.611,151.988,150,148.808,150,0.701676,0.701493,0.729874,0.146942,0.142655,275.335,0.0649587,0.0271655
14507,51,106.58,105.224,108.611,149.26,150,148.808,150,0.714056,0.701493,0.729874,0.133643,0.142655,243.704,0.060083,0.0271655
14508,61,106.578,105.224,108.611,149.135,150,148.808,150,0.714642,0.701493,0.729874,0.109983,0.142655,200.307,0.0708485,0.0271655
14509,50,106.805,105.224,108.611,147.611,150,148.808,150,0.723558,0.701493,0.729874,0.134803,0.142655,241.756,0.103741,0.0271655
14510,60,106.76,105.224,108.611,147.902,150,148.808,150,0.721828,0.701493,0.729874,0.145107,0.142655,261.006,0.0666786,0.0271655
14511,55,106.892,105.224,108.611,149.475,150,148.808,150,0.715116,0.701493,0.729874,0.0679914,0.142655,124.253,-0.0543929,0.0271655
14512,50,107.079,105.224,108.611,150.504,150,148.808,150,0.711467,0.701493,0.729874,0.129509,0.142655,239.123,0.00577919,0.0271655
14513,58,106.9,105.224,108.611,154.97,150,148.808,150,0.689812,0.701493,0.729874,0.139324,0.142655,268.78,0.0402099,0.0271655
14514,59,106.844,105.224,108.611,152.395,150,148.808,150,0.701105,0.701493,0.729874,0.115257,0.142655,216.832,0.0213785,0.0271655
14515,52,107.07,105.224,108.611,151.848,150,148.808,150,0.705113,0.701493,0.729874,0.15513,0.142655,290.273,0.0355754,0.0271655
14516,57,107.049,105.224,108.611,150.162,150,148.808,150,0.712891,0.701493,0.729874,0.152466,0.142655,280.552,0.0457645,0.0271655
14517,55,107.089,105.224,108.611,148.85,150,148.808,150,0.71944,0.701493,0.729874,0.161949,0.142655,294.105,0.0652609,0.0271655
14518,54,107.153,105.224,108.611,150.43,150,148.808,150,0.712311,0.701493,0.729874,0.200161,0.142655,369.301,0.164635,0.0271655
14519,59,107.169,105.224,108.611,148.359,150,148.808,150,0.722366,0.701493,0.729874,0.131743,0.142655,238.065,0.0101551,0.0271655
14520,55,107.252,105.224,108.611,148.709,150,148.808,150,0.72122,0.701493,0.729874,0.164257,0.142655,297.872,0.0379455,0.0271655
14521,44,107.312,105.224,108.611,148.324,150,148.808,150,0.723495,0.701493,0.729874,0.140739,0.142655,254.235,0.0879053,0.0271655
14522,54,107.372,105.224,108.611,151.175,150,148.808,150,0.710248,0.701493,0.729874,0.130746,0.142655,243.024,0.0651162,0.0271655
14523,57,107.217,105.224,108.611,151.209,150,148.808,150,0.709068,0.701493,0.729874,0.169305,0.142655,314.8,0.00798402,0.0271655
14524,51,107.192,105.224,108.611,145.803,150,148.808,150,0.735187,0.701493,0.729874,0.136588,0.142655,240.471,0.0400328,0.0271655
14525,61,107.378,105.224,108.611,151.174,150,148.808,150,0.710294,0.701493,0.729874,0.129781,0.142655,241.226,-0.0404747,0.0271655
14526,63,107.525,105.224,108.611,151.717,150,148.808,150,0.708721,0.701493,0.729874,0.155559,0.142655,290.702,0.043711,0.0271655
14527,70,107.915,105.224,108.611,150.645,150,148.808,150,0.716352,0.701493,0.729874,0.116674,0.142655,215.728,0.0593142,0.0271655
14528,53,107.865,105.224,108.611,151.711,150,148.808,150,0.710987,0.701493,0.729874,0.100347,0.142655,187.512,0.142422,0.0271655
14529,60,107.929,105.224,108.611,154.856,150,148.808,150,0.696963,0.701493,0.729874,0.124629,0.142655,240.166,0.115953,0.0271655
14530,49,107.786,105.224,108.611,156.735,150,148.808,150,0.687698,0.701493,0.729874,0.127589,0.142655,250.357,0.0150288,0.0271655
14531,43,107.576,105.224,108.611,158.913,150,148.808,150,0.676946,0.701493,0.729874,0.1894,0.142655,379.419,0.0896745,0.0271655
14532,41,107.419,105.224,108.611,154.986,150,148.808,150,0.693086,0.701493,0.729874,0.121906,0.142655,235.215,-0.00680808,0.0271655
14533,57,107.313,105.224,108.611,157.062,150,148.808,150,0.683253,0.701493,0.729874,0.131815,0.142655,259.459,0.0496229,0.0271655
14534,61,107.445,105.224,108.611,152.082,150,148.808,150,0.706494,0.701493,0.729874,0.111098,0.142655,208.365,-0.0106247,0.0271655
14535,51,107.579,105.224,108.611,156.726,150,148.808,150,0.686416,0.701493,0.729874,0.140969,0.142655,276.589,0.0114171,0.0271655
14536,53,107.592,105.224,108.611,155.183,150,148.808,150,0.69332,0.701493,0.729874,0.126937,0.142655,245.389,-0.0102973,0.0271655
14537,60,107.701,105.224,108.611,154.15,150,148.808,150,0.698673,0.701493,0.729874,0.122271,0.142655,234.014,0.00079025,0.0271655
14538,42,107.696,105.224,108.611,151.286,150,148.808,150,0.711869,0.701493,0.729874,0.0924384,0.142655,172.009,-0.0818932,0.0271655
14539,69,107.553,105.224,108.611,154.358,150,148.808,150,0.696776,0.701493,0.729874,0.100437,0.142655,192.614,-0.0853041,0.0271655
14540,44,107.476,105.224,108.611,149.933,150,148.808,150,0.716825,0.701493,0.729874,0.102103,0.142655,187.45,-0.0928266,0.0271655
14541,49,107.636,105.224,108.611,153.859,150,148.808,150,0.699579,0.701493,0.729874,0.139068,0.142655,265.407,0.034073,0.0271655
14542,52,107.43,105.224,108.611,151.32,150,148.808,150,0.709951,0.701493,0.729874,0.155392,0.142655,289.25,0.0701347,0.0271655
14543,57,107.292,105.224,108.611,150.946,150,148.808,150,0.710798,0.701493,0.729874,0.125875,0.142655,233.438,0.00167057,0.0271655
14544,47,107.149,105.224,108.611,151.546,150,148.808,150,0.70704,0.701493,0.729874,0.201571,0.142655,376.051,0.0406431,0.0271655
14545,46,107.154,105.224,108.611,147.871,150,148.808,150,0.724647,0.701493,0.729874,0.125873,0.142655,226.338,0.0255986,0.0271655
14546,51,107.356,105.224,108.611,152.304,150,148.808,150,0.704881,0.701493,0.729874,0.115536,0.142655,217.162,-0.0463984,0.0271655
14547,49,107.118,105.224,108.611,152.665,150,148.808,150,0.701657,0.701493,0.729874,0.144311,0.142655,272.212,-0.0234226,0.0271655
14548,48,106.729,105.224,108.611,151.482,150,148.808,150,0.704564,0.701493,0.729874,0.12794,0.142655,238.533,-0.0576017,0.0271655
14549,46,106.77,105.224,108.611,155.177,150,148.808,150,0.688057,0.701493,0.729874,0.170032,0.142655,328.678,-0.0224115,0.0271655
14550,58,106.712,105.224,108.611,150.03,150,148.808,150,0.711272,0.701493,0.729874,0.153185,0.142655,281.505,0.00219101,0.0271655
14551,53,106.737,105.224,108.611,147.273,150,148.808,150,0.724753,0.701493,0.729874,0.187313,0.142655,334.774,0.0866653,0.0271655
14552,55,106.543,105.224,108.611,146.001,150,148.808,150,0.729746,0.701493,0.729874,0.122569,0.142655,216.229,-0.0263914,0.0271655
14553,52,106.621,105.224,108.611,149.366,150,148.808,150,0.713819,0.701493,0.729874,0.0772464,0.142655,141.013,-0.00763787,0.0271655
14554,46,106.541,105.224,108.611,152.948,150,148.808,150,0.696588,0.701493,0.729874,0.122768,0.142655,232.219,0.0367496,0.0271655
14555,54,106.461,105.224,108.611,151.499,150,148.808,150,0.70272,0.701493,0.729874,0.119338,0.142655,222.532,0.0391516,0.0271655
14556,59,106.609,105.224,108.611,151.802,150,148.808,150,0.702292,0.701493,0.729874,0.110067,0.142655,205.861,0.0178014,0.0271655
14557,53,106.665,105.224,108.611,150.435,150,148.808,150,0.709048,0.701493,0.729874,0.0997886,0.142655,184.121,-0.015652,0.0271655
14558,62,106.662,105.224,108.611,150.948,150,148.808,150,0.706619,0.701493,0.729874,0.111059,0.142655,205.965,0.000170934,0.0271655
14559,54,106.717,105.224,108.611,154.075,150,148.808,150,0.692626,0.701493,0.729874,0.127845,0.142655,244.503,-0.0212958,0.0271655
14560,47,106.744,105.224,108.611,155.663,150,148.808,150,0.685735,0.701493,0.729874,0.100236,0.142655,194.672,-0.054252,0.0271655
14561,53,106.374,105.224,108.611,154.738,150,148.808,150,0.687447,0.701493,0.729874,0.125852,0.142655,242.244,-0.0443344,0.0271655
14562,58,106.269,105.224,108.611,153.778,150,148.808,150,0.691053,0.701493,0.729874,0.130246,0.142655,248.374,-0.0199361,0.0271655
14563,48,106.275,105.224,108.611,154.611,150,148.808,150,0.687373,0.701493,0.729874,0.100719,0.142655,193.629,0.00736375,0.0271655
14564,51,106.158,105.224,108.611,154.252,150,148.808,150,0.688212,0.701493,0.729874,0.134506,0.142655,257.685,0.0177243,0.0271655
14565,67,106.273,105.224,108.611,159.768,150,148.808,150,0.665173,0.701493,0.729874,0.182385,0.142655,368.318,0.037376,0.0271655
14566,54,105.897,105.224,108.611,155.27,150,148.808,150,0.682022,0.701493,0.729874,0.176947,0.142655,342.352,0.049638,0.0271655
14567,56,105.77,105.224,108.611,152.437,150,148.808,150,0.693863,0.701493,0.729874,0.173208,0.142655,325.989,0.0194486,0.0271655
14568,51,105.768,105.224,108.611,151.086,150,148.808,150,0.700048,0.701493,0.729874,0.175643,0.142655,326.189,0.0164423,0.0271655
14569,54,105.77,105.224,108.611,152.682,150,148.808,150,0.692747,0.701493,0.729874,0.13081,0.142655,246.788,0.0787857,0.0271655
14570,50,105.654,105.224,108.611,153.567,150,148.808,150,0.688001,0.701493,0.729874,0.142929,0.142655,272,0.00939192,0.0271655
14571,36,105.472,105.224,108.611,149.011,150,148.808,150,0.707816,0.701493,0.729874,0.138617,0.142655,252.14,0.123291,0.0271655
14572,63,105.304,105.224,108.611,152.064,150,148.808,150,0.692497,0.701493,0.729874,0.121306,0.142655,227.469,0.0622379,0.0271655
14573,57,105.389,105.224,108.611,151.118,150,148.808,150,0.697395,0.701493,0.729874,0.116983,0.142655,217.319,0.0552943,0.0271655
14574,45,105.381,105.224,108.611,154.755,150,148.808,150,0.680956,0.701493,0.729874,0.111743,0.142655,215.124,0.0823519,0.0271655
14575,54,105.541,105.224,108.611,154.786,150,148.808,150,0.681852,0.701493,0.729874,0.152464,0.142655,293.604,0.0417571,0.0271655
14576,59,105.628,105.224,108.611,154.543,150,148.808,150,0.683485,0.701493,0.729874,0.186497,0.142655,358.298,0.0814445,0.0271655
14577,46,105.579,105.224,108.611,153.791,150,148.808,150,0.686513,0.701493,0.729874,0.143215,0.142655,273.139,0.0356936,0.0271655
14578,50,105.65,105.224,108.611,150.134,150,148.808,150,0.703704,0.701493,0.729874,0.1869,0.142655,343.818,0.0365924,0.0271655
14579,45,105.724,105.224,108.611,150.934,150,148.808,150,0.700464,0.701493,0.729874,0.179314,0.142655,332.502,0.0935323,0.0271655
14580,44,105.934,105.224,108.611,146.879,150,148.808,150,0.721231,0.701493,0.729874,0.122691,0.142655,218.399,0.0635645,0.0271655
14581,49,105.916,105.224,108.611,147.88,150,148.808,150,0.71623,0.701493,0.729874,0.0942354,0.142655,169.465,0.113293,0.0271655
14582,49,105.847,105.224,108.611,147.647,150,148.808,150,0.716889,0.701493,0.729874,0.0617398,0.142655,110.765,-0.00304327,0.0271655
14583,56,105.832,105.224,108.611,154.118,150,148.808,150,0.686694,0.701493,0.729874,0.113241,0.142655,216.663,-0.00798363,0.0271655
14584,67,105.849,105.224,108.611,156.258,150,148.808,150,0.677397,0.701493,0.729874,0.146385,0.142655,285.93,0.0126176,0.0271655
14585,53,105.699,105.224,108.611,152.209,150,148.808,150,0.694437,0.701493,0.729874,0.168673,0.142655,316.742,0.0777913,0.0271655
14586,53,105.709,105.224,108.611,154.734,150,148.808,150,0.683166,0.701493,0.729874,0.15244,0.142655,293.411,-0.0347635,0.0271655
14587,46,105.492,105.224,108.611,151.752,150,148.808,150,0.69516,0.701493,0.729874,0.158202,0.142655,295.744,0.0454188,0.0271655
14588,52,105.388,105.224,108.611,149.928,150,148.808,150,0.702926,0.701493,0.729874,0.158156,0.142655,290.341,0.0307955,0.0271655
14589,55,105.461,105.224,108.611,153.633,150,148.808,150,0.686446,0.701493,0.729874,0.165627,0.142655,315.399,0.0464144,0.0271655
14590,48,105.29,105.224,108.611,152.814,150,148.808,150,0.689011,0.701493,0.729874,0.149937,0.142655,283.239,0.00538424,0.0271655
14591,50,105.357,105.224,108.611,149.577,150,148.808,150,0.704369,0.701493,0.729874,0.142605,0.142655,260.874,0.0241319,0.0271655
14592,55,105.463,105.224,108.611,150.561,150,148.808,150,0.700464,0.701493,0.729874,0.161053,0.142655,297.535,0.128878,0.0271655
14593,64,105.527,105.224,108.611,149.232,150,148.808,150,0.70713,0.701493,0.729874,0.112169,0.142655,204.488,0.0483363,0.0271655
14594,51,105.551,105.224,108.611,149.223,150,148.808,150,0.707339,0.701493,0.729874,0.0831324,0.142655,151.538,0.0440222,0.0271655
14595,58,105.654,105.224,108.611,148.682,150,148.808,150,0.710604,0.701493,0.729874,0.137976,0.142655,250.144,-0.0107373,0.0271655
14596,50,105.826,105.224,108.611,148.32,150,148.808,150,0.713499,0.701493,0.729874,0.112174,0.142655,202.624,0.0234188,0.0271655
14597,65,105.66,105.224,108.611,147.747,150,148.808,150,0.715137,0.701493,0.729874,0.123582,0.142655,221.941,0.0880103,0.0271655
14598,52,105.674,105.224,108.611,154.681,150,148.808,150,0.683175,0.701493,0.729874,0.130159,0.142655,250.398,0.0259696,0.0271655
14599,59,105.559,105.224,108.611,149.92,150,148.808,150,0.704101,0.701493,0.729874,0.124983,0.142655,229.426,0.019161,0.0271655
14600,69,105.784,105.224,108.611,155.315,150,148.808,150,0.68109,0.701493,0.729874,0.105402,0.142655,204.018,-0.017425,0.0271655
14601,61,105.732,105.224,108.611,155.126,150,148.808,150,0.681587,0.701493,0.729874,0.144563,0.142655,279.308,0.0345618,0.0271655
14602,52,105.746,105.224,108.611,153.029,150,148.808,150,0.691017,0.701493,0.729874,0.141769,0.142655,268.374,0.0817611,0.0271655
14603,40,105.633,105.224,108.611,150.371,150,148.808,150,0.702482,0.701493,0.729874,0.192281,0.142655,354.553,0.196418,0.0271655
14604,59,105.689,105.224,108.611,150.135,150,148.808,150,0.703965,0.701493,0.729874,0.145148,0.142655,267.012,0.0209605,0.0271655
14605,71,105.728,105.224,108.611,147.317,150,148.808,150,0.71769,0.701493,0.729874,0.112817,0.142655,201.721,0.0386124,0.0271655
14606,58,106.004,105.224,108.611,150.732,150,148.808,150,0.703257,0.701493,0.729874,0.10015,0.142655,185.336,-0.0596609,0.0271655
14607,53,105.956,105.224,108.611,150.373,150,148.808,150,0.70462,0.701493,0.729874,0.163997,0.142655,302.405,0.112105,0.0271655
14608,57,105.865,105.224,108.611,149.685,150,148.808,150,0.707256,0.701493,0.729874,0.0979363,0.142655,179.353,-0.0401571,0.0271655
14609,41,105.995,105.224,108.611,151.312,150,148.808,150,0.700506,0.701493,0.729874,0.133241,0.142655,247.998,-0.015642,0.0271655
14610,61,106.067,105.224,108.611,152.164,150,148.808,150,0.697059,0.701493,0.729874,0.112631,0.142655,211.408,-0.0522374,0.0271655
14611,63,106.098,105.224,108.611,148.753,150,148.808,150,0.71325,0.701493,0.729874,0.0976015,0.142655,177.074,0.0308417,0.0271655
14612,43,106.151,105.224,108.611,149.373,150,148.808,150,0.710645,0.701493,0.729874,0.127717,0.142655,233.161,0.0739632,0.0271655
14613,67,106.079,105.224,108.611,152.497,150,148.808,150,0.695615,0.701493,0.729874,0.107723,0.142655,202.862,-0.0153106,0.0271655
14614,62,106.097,105.224,108.611,149.881,150,148.808,150,0.707875,0.701493,0.729874,0.141684,0.142655,259.98,0.0245863,0.0271655
14615,48,106.026,105.224,108.611,153.319,150,148.808,150,0.691541,0.701493,0.729874,0.0900333,0.142655,170.921,-0.0199218,0.0271655
14616,59,105.945,105.224,108.611,154.104,150,148.808,150,0.687487,0.701493,0.729874,0.136397,0.142655,260.932,-0.0619719,0.0271655
14617,51,105.957,105.224,108.611,151.035,150,148.808,150,0.701542,0.701493,0.729874,0.15448,0.142655,286.741,0.0548823,0.0271655
14618,49,106.207,105.224,108.611,155.724,150,148.808,150,0.682019,0.701493,0.729874,0.153732,0.142655,298.742,0.0360108,0.0271655
14619,48,105.906,105.224,108.611,157.248,150,148.808,150,0.673501,0.701493,0.729874,0.170855,0.142655,336.904,-0.0482092,0.0271655
14620,56,105.95,105.224,108.611,154.86,150,148.808,150,0.684166,0.701493,0.729874,0.184328,0.142655,355.222,0.0737821,0.0271655
14621,56,105.895,105.224,108.611,152.935,150,148.808,150,0.692417,0.701493,0.729874,0.128223,0.142655,242.508,0.0671455,0.0271655
14622,48,106.098,105.224,108.611,148.141,150,148.808,150,0.716196,0.701493,0.729874,0.109849,0.142655,198.065,0.00316375,0.0271655
14623,52,105.915,105.224,108.611,150.986,150,148.808,150,0.701488,0.701493,0.729874,0.125599,0.142655,233.02,0.115651,0.0271655
14624,58,105.83,105.224,108.611,149.345,150,148.808,150,0.708627,0.701493,0.729874,0.120272,0.142655,219.509,0.047384,0.0271655
14625,60,105.838,105.224,108.611,149.782,150,148.808,150,0.706613,0.701493,0.729874,0.174924,0.142655,320.657,0.118612,0.0271655
14626,41,105.785,105.224,108.611,150.994,150,148.808,150,0.700595,0.701493,0.729874,0.119575,0.142655,221.86,0.0692159,0.0271655
14627,53,105.769,105.224,108.611,153.371,150,148.808,150,0.689631,0.701493,0.729874,0.0701021,0.142655,133.152,0.0308824,0.0271655
14628,63,105.907,105.224,108.611,152.061,150,148.808,150,0.696476,0.701493,0.729874,0.113879,0.142655,213.537,0.0388108,0.0271655
14629,44,105.783,105.224,108.611,154.472,150,148.808,150,0.684801,0.701493,0.729874,0.0991218,0.142655,190.303,0.0467909,0.0271655
14630,52,105.645,105.224,108.611,152.81,150,148.808,150,0.691346,0.701493,0.729874,0.110376,0.142655,208.498,0.0231589,0.0271655
14631,60,105.573,105.224,108.611,155.131,150,148.808,150,0.680538,0.701493,0.729874,0.136731,0.142655,264.19,0.0259078,0.0271655
14632,43,105.416,105.224,108.611,153.18,150,148.808,150,0.688186,0.701493,0.729874,0.118521,0.142655,224.698,-0.0284536,0.0271655
14633,51,105.381,105.224,108.611,155.023,150,148.808,150,0.679779,0.701493,0.729874,0.156783,0.142655,302.617,0.0171744,0.0271655
14634,76,105.343,105.224,108.611,152.493,150,148.808,150,0.690804,0.701493,0.729874,0.144879,0.142655,272.823,-0.0182483,0.0271655
14635,48,105.589,105.224,108.611,150.626,150,148.808,150,0.701003,0.701493,0.729874,0.148938,0.142655,275.331,0.0762073,0.0271655
14636,78,105.48,105.224,108.611,150.874,150,148.808,150,0.699129,0.701493,0.729874,0.165958,0.142655,307.551,0.00997042,0.0271655
14637,42,105.553,105.224,108.611,148.61,150,148.808,150,0.710269,0.701493,0.729874,0.132735,0.142655,240.467,0.0561713,0.0271655
14638,54,105.685,105.224,108.611,149.57,150,148.808,150,0.706594,0.701493,0.729874,0.138198,0.142655,252.794,-0.00236746,0.0271655
14639,51,105.703,105.224,108.611,149.936,150,148.808,150,0.704987,0.701493,0.729874,0.115409,0.142655,211.884,0.0496469,0.0271655
14640,57,105.755,105.224,108.611,152.988,150,148.808,150,0.691264,0.701493,0.729874,0.126826,0.142655,239.991,0.0157538,0.0271655
14641,39,105.889,105.224,108.611,151.099,150,148.808,150,0.700793,0.701493,0.729874,0.188895,0.142655,350.842,0.0748797,0.0271655
14642,56,105.791,105.224,108.611,149.387,150,148.808,150,0.708167,0.701493,0.729874,0.111472,0.142655,203.534,-0.0536821,0.0271655
14643,52,106.007,105.224,108.611,145.612,150,148.808,150,0.728012,0.701493,0.729874,0.119948,0.142655,210.759,-0.0264226,0.0271655
14644,41,106.102,105.224,108.611,143.806,150,148.808,150,0.737813,0.701493,0.729874,0.13502,0.142655,232.844,-0.045563,0.0271655
14645,37,106.328,105.224,108.611,146.836,150,148.808,150,0.72413,0.701493,0.729874,0.138184,0.142655,245.87,0.0332215,0.0271655
14646,57,106.494,105.224,108.611,151.898,150,148.808,150,0.701088,0.701493,0.729874,0.14316,0.142655,268.01,0.0244069,0.0271655
14647,51,106.509,105.224,108.611,154.085,150,148.808,150,0.691232,0.701493,0.729874,0.158579,0.142655,303.311,0.0103951,0.0271655
14648,52,106.568,105.224,108.611,150.022,150,148.808,150,0.710346,0.701493,0.729874,0.136605,0.142655,251.015,0.0277293,0.0271655
14649,43,106.418,105.224,108.611,148.767,150,148.808,150,0.715334,0.701493,0.729874,0.135757,0.142655,246.334,0.106004,0.0271655
14650,48,106.478,105.224,108.611,150.111,150,148.808,150,0.709323,0.701493,0.729874,0.148062,0.142655,272.311,0.141299,0.0271655
14651,39,106.455,105.224,108.611,151.858,150,148.808,150,0.701021,0.701493,0.729874,0.116312,0.142655,217.659,0.0678411,0.0271655
14652,57,106.471,105.224,108.611,156.588,150,148.808,150,0.679945,0.701493,0.729874,0.0815455,0.142655,159.785,0.113062,0.0271655
14653,55,106.401,105.224,108.611,153.262,150,148.808,150,0.694242,0.701493,0.729874,0.136195,0.142655,258.413,0.0557568,0.0271655
14654,64,106.399,105.224,108.611,150.485,150,148.808,150,0.707041,0.701493,0.729874,0.110898,0.142655,204.722,0.0353402,0.0271655
14655,50,106.458,105.224,108.611,154.389,150,148.808,150,0.689544,0.701493,0.729874,0.129659,0.142655,248.729,0.0881588,0.0271655
14656,48,106.618,105.224,108.611,157.408,150,148.808,150,0.677337,0.701493,0.729874,0.13774,0.142655,272.02,0.0505877,0.0271655
14657,53,106.298,105.224,108.611,155.393,150,148.808,150,0.68406,0.701493,0.729874,0.115233,0.142655,223.216,0.0773148,0.0271655
14658,50,105.993,105.224,108.611,157.613,150,148.808,150,0.672489,0.701493,0.729874,0.137465,0.142655,272.008,-0.0445602,0.0271655
14659,65,105.744,105.224,108.611,154.668,150,148.808,150,0.683685,0.701493,0.729874,0.115548,0.142655,222.259,-0.0157112,0.0271655
14660,50,105.698,105.224,108.611,150.645,150,148.808,150,0.701638,0.701493,0.729874,0.0983277,0.142655,181.806,-0.00757075,0.0271655
14661,63,105.574,105.224,108.611,153.198,150,148.808,150,0.689138,0.701493,0.729874,0.137457,0.142655,260.643,-0.0496655,0.0271655
