generation,First_Individual_First_Chromosome_X_Count,Mean_X_Count,Approx_Mean,NB_Mean,Sim_Variance,Approx_Variance,NB_Variance,Charles_Mean,Sim_P,Approx_P,NB_P,Sim_Skewness,NB_Skewness,Sim_Third_Moment,Sim_Excess_kurtosis,NB_Excess_Kurtosis
7849,51,113.856,112.785,115.496,134.472,128,127.336,128,0.846685,0.881129,0.907023,0.132504,0.106787,206.622,0.0559413,0.0131785
7850,57,113.697,112.785,115.496,131.764,128,127.336,128,0.862883,0.881129,0.907023,0.154513,0.106787,233.701,-0.0727395,0.0131785
7851,69,113.628,112.785,115.496,135.001,128,127.336,128,0.841681,0.881129,0.907023,0.170015,0.106787,266.682,0.042683,0.0131785
7852,54,113.657,112.785,115.496,130.77,128,127.336,128,0.869133,0.881129,0.907023,0.12199,0.106787,182.426,-0.0211247,0.0131785
7853,52,113.437,112.785,115.496,127.582,128,127.336,128,0.889129,0.881129,0.907023,0.100306,0.106787,144.547,-0.00320752,0.0131785
7854,50,113.466,112.785,115.496,127.75,128,127.336,128,0.888189,0.881129,0.907023,0.0757903,0.106787,109.435,-0.0123613,0.0131785
7855,62,113.583,112.785,115.496,130.187,128,127.336,128,0.872463,0.881129,0.907023,0.0619929,0.106787,92.0859,0.0167066,0.0131785
7856,61,113.64,112.785,115.496,128.939,128,127.336,128,0.881343,0.881129,0.907023,0.103623,0.106787,151.718,-0.00522934,0.0131785
7857,70,113.468,112.785,115.496,128.291,128,127.336,128,0.88446,0.881129,0.907023,0.134296,0.106787,195.145,-0.0459376,0.0131785
7858,53,113.238,112.785,115.496,127.825,128,127.336,128,0.885885,0.881129,0.907023,0.101034,0.106787,146.012,0.023954,0.0131785
7859,66,113.26,112.785,115.496,130.019,128,127.336,128,0.871103,0.881129,0.907023,0.108038,0.106787,160.173,0.00741752,0.0131785
7860,59,113.209,112.785,115.496,131.236,128,127.336,128,0.862641,0.881129,0.907023,0.110754,0.106787,166.508,0.0330487,0.0131785
7861,63,113.11,112.785,115.496,126.309,128,127.336,128,0.895503,0.881129,0.907023,0.160863,0.106787,228.354,0.0519083,0.0131785
7862,60,113.122,112.785,115.496,126.377,128,127.336,128,0.895114,0.881129,0.907023,0.10143,0.106787,144.102,0.0183679,0.0131785
7863,59,113.295,112.785,115.496,127.069,128,127.336,128,0.891597,0.881129,0.907023,0.129457,0.106787,185.433,-0.0218966,0.0131785
7864,50,113.444,112.785,115.496,124.89,128,127.336,128,0.908349,0.881129,0.907023,0.108003,0.106787,150.74,0.00424871,0.0131785
7865,54,113.71,112.785,115.496,123.962,128,127.336,128,0.917291,0.881129,0.907023,0.137623,0.106787,189.944,-0.00919757,0.0131785
7866,54,113.839,112.785,115.496,126.792,128,127.336,128,0.897838,0.881129,0.907023,0.132357,0.106787,188.966,0.0115507,0.0131785
7867,63,113.872,112.785,115.496,122.602,128,127.336,128,0.928793,0.881129,0.907023,0.122773,0.106787,166.667,-0.0250826,0.0131785
7868,57,113.864,112.785,115.496,123.118,128,127.336,128,0.924835,0.881129,0.907023,0.0867558,0.106787,118.518,-0.0404809,0.0131785
7869,58,114.1,112.785,115.496,124.824,128,127.336,128,0.914094,0.881129,0.907023,0.117121,0.106787,163.335,-5.6962e-05,0.0131785
7870,48,114.296,112.785,115.496,128.666,128,127.336,128,0.888313,0.881129,0.907023,0.135057,0.106787,197.111,0.0717607,0.0131785
7871,68,114.3,112.785,115.496,127.55,128,127.336,128,0.896113,0.881129,0.907023,0.0643425,0.106787,92.6874,0.0847786,0.0131785
7872,53,114.268,112.785,115.496,125.63,128,127.336,128,0.909562,0.881129,0.907023,0.107057,0.106787,150.749,0.0363505,0.0131785
7873,52,114.221,112.785,115.496,124.891,128,127.336,128,0.914571,0.881129,0.907023,0.0749016,0.106787,104.541,0.016202,0.0131785
7874,67,114.387,112.785,115.496,126.787,128,127.336,128,0.902197,0.881129,0.907023,0.088654,0.106787,126.564,0.00917528,0.0131785
7875,59,114.434,112.785,115.496,127.164,128,127.336,128,0.899895,0.881129,0.907023,0.112188,0.106787,160.877,0.0126329,0.0131785
7876,63,114.398,112.785,115.496,130.419,128,127.336,128,0.877155,0.881129,0.907023,0.121678,0.106787,181.227,-0.0566486,0.0131785
7877,69,114.351,112.785,115.496,124.561,128,127.336,128,0.918037,0.881129,0.907023,0.127659,0.106787,177.469,0.0850966,0.0131785
7878,55,114.554,112.785,115.496,127.672,128,127.336,128,0.897256,0.881129,0.907023,0.125936,0.106787,181.674,-0.102463,0.0131785
7879,65,114.749,112.785,115.496,128.217,128,127.336,128,0.894959,0.881129,0.907023,0.143505,0.106787,208.346,-0.00388498,0.0131785
7880,61,114.74,112.785,115.496,126.339,128,127.336,128,0.908191,0.881129,0.907023,0.133342,0.106787,189.352,-7.49468e-05,0.0131785
7881,57,115.009,112.785,115.496,125.811,128,127.336,128,0.914137,0.881129,0.907023,0.149999,0.106787,211.674,0.124894,0.0131785
7882,62,115.022,112.785,115.496,122.779,128,127.336,128,0.936817,0.881129,0.907023,0.0929391,0.106787,126.44,0.0607909,0.0131785
7883,61,115.131,112.785,115.496,123.024,128,127.336,128,0.935845,0.881129,0.907023,0.103509,0.106787,141.242,-0.07448,0.0131785
7884,49,115.264,112.785,115.496,123.381,128,127.336,128,0.93421,0.881129,0.907023,0.0913932,0.106787,125.252,0.0299578,0.0131785
7885,68,115.226,112.785,115.496,127.287,128,127.336,128,0.905246,0.881129,0.907023,0.11441,0.106787,164.302,0.00192086,0.0131785
7886,58,115.242,112.785,115.496,128.819,128,127.336,128,0.894604,0.881129,0.907023,0.116267,0.106787,169.991,0.0573758,0.0131785
7887,62,114.997,112.785,115.496,126.338,128,127.336,128,0.910233,0.881129,0.907023,0.115332,0.106787,163.777,-0.0724617,0.0131785
7888,59,114.973,112.785,115.496,128.17,128,127.336,128,0.897036,0.881129,0.907023,0.135603,0.106787,196.765,-0.000971987,0.0131785
7889,46,114.95,112.785,115.496,125.749,128,127.336,128,0.914126,0.881129,0.907023,0.0804144,0.106787,113.394,-0.00477532,0.0131785
7890,66,115.002,112.785,115.496,130.25,128,127.336,128,0.882933,0.881129,0.907023,0.127558,0.106787,189.617,0.00863958,0.0131785
7891,53,114.877,112.785,115.496,128.393,128,127.336,128,0.894732,0.881129,0.907023,0.17558,0.106787,255.438,-0.000632744,0.0131785
7892,59,114.992,112.785,115.496,127.82,128,127.336,128,0.899638,0.881129,0.907023,0.165322,0.106787,238.908,0.0465104,0.0131785
7893,67,115.028,112.785,115.496,129.959,128,127.336,128,0.885108,0.881129,0.907023,0.138384,0.106787,205.02,-0.0178447,0.0131785
7894,63,115.179,112.785,115.496,128.172,128,127.336,128,0.898627,0.881129,0.907023,0.124736,0.106787,181.002,0.0290771,0.0131785
7895,49,115.126,112.785,115.496,129.64,128,127.336,128,0.888045,0.881129,0.907023,0.117177,0.106787,172.961,-0.00655684,0.0131785
7896,52,114.965,112.785,115.496,130.82,128,127.336,128,0.878805,0.881129,0.907023,0.124734,0.106787,186.637,0.0472482,0.0131785
7897,49,115.113,112.785,115.496,125.926,128,127.336,128,0.914131,0.881129,0.907023,0.0777265,0.106787,109.836,-0.0101047,0.0131785
7898,71,115.289,112.785,115.496,128.2,128,127.336,128,0.899289,0.881129,0.907023,0.0984137,0.106787,142.852,0.0475524,0.0131785
7899,50,115.441,112.785,115.496,130.283,128,127.336,128,0.886076,0.881129,0.907023,0.0776941,0.106787,115.536,0.0649756,0.0131785
7900,68,115.437,112.785,115.496,133.214,128,127.336,128,0.866556,0.881129,0.907023,0.109438,0.106787,168.265,0.0231623,0.0131785
7901,67,115.348,112.785,115.496,133.742,128,127.336,128,0.862464,0.881129,0.907023,0.0591933,0.106787,91.5534,0.0915057,0.0131785
7902,75,115.367,112.785,115.496,134.197,128,127.336,128,0.859687,0.881129,0.907023,0.1206,0.106787,187.482,0.122363,0.0131785
7903,55,115.303,112.785,115.496,131.31,128,127.336,128,0.878095,0.881129,0.907023,0.0843055,0.106787,126.854,0.00399963,0.0131785
7904,40,115.259,112.785,115.496,133.685,128,127.336,128,0.862163,0.881129,0.907023,0.129152,0.106787,199.631,0.0322905,0.0131785
7905,55,115.105,112.785,115.496,133.801,128,127.336,128,0.86027,0.881129,0.907023,0.097207,0.106787,150.448,0.0273156,0.0131785
7906,60,115.031,112.785,115.496,134.213,128,127.336,128,0.857079,0.881129,0.907023,0.0465881,0.106787,72.4377,0.0196054,0.0131785
7907,58,114.837,112.785,115.496,133.338,128,127.336,128,0.861245,0.881129,0.907023,0.07249,0.106787,111.611,0.0372278,0.0131785
7908,59,114.654,112.785,115.496,131.249,128,127.336,128,0.873564,0.881129,0.907023,0.0695942,0.106787,104.644,0.035247,0.0131785
7909,42,114.458,112.785,115.496,130.756,128,127.336,128,0.875357,0.881129,0.907023,0.0820083,0.106787,122.617,-0.0156695,0.0131785
7910,48,114.574,112.785,115.496,132.933,128,127.336,128,0.861896,0.881129,0.907023,0.0702338,0.106787,107.645,-0.132597,0.0131785
7911,55,114.305,112.785,115.496,133.694,128,127.336,128,0.854972,0.881129,0.907023,0.0933296,0.106787,144.274,-0.0942881,0.0131785
7912,51,114.405,112.785,115.496,131.213,128,127.336,128,0.871902,0.881129,0.907023,0.143649,0.106787,215.908,0.03679,0.0131785
7913,67,114.299,112.785,115.496,132.591,128,127.336,128,0.862046,0.881129,0.907023,0.0931536,0.106787,142.223,0.0467083,0.0131785
7914,63,114.111,112.785,115.496,127.423,128,127.336,128,0.895529,0.881129,0.907023,0.0919549,0.106787,132.266,0.0439597,0.0131785
7915,64,114.164,112.785,115.496,124.488,128,127.336,128,0.91707,0.881129,0.907023,0.115114,0.106787,159.889,-0.0425063,0.0131785
7916,57,114.215,112.785,115.496,127.407,128,127.336,128,0.896457,0.881129,0.907023,0.0841411,0.106787,121.004,0.0463135,0.0131785
7917,60,114.284,112.785,115.496,129.708,128,127.336,128,0.881082,0.881129,0.907023,0.0846134,0.106787,124.995,-0.0589893,0.0131785
7918,66,113.975,112.785,115.496,130.66,128,127.336,128,0.872303,0.881129,0.907023,0.107487,0.106787,160.536,-0.0467226,0.0131785
7919,52,114.179,112.785,115.496,128.098,128,127.336,128,0.891345,0.881129,0.907023,0.102757,0.106787,148.979,-0.0497056,0.0131785
7920,42,114.281,112.785,115.496,129.104,128,127.336,128,0.885189,0.881129,0.907023,0.107678,0.106787,157.956,0.0341094,0.0131785
7921,63,114.291,112.785,115.496,132.409,128,127.336,128,0.863168,0.881129,0.907023,0.0910122,0.106787,138.668,0.0157523,0.0131785
7922,60,113.865,112.785,115.496,129.84,128,127.336,128,0.876964,0.881129,0.907023,0.119639,0.106787,177.004,-0.0220961,0.0131785
7923,57,114.02,112.785,115.496,130.902,128,127.336,128,0.871032,0.881129,0.907023,0.111792,0.106787,167.429,-0.079312,0.0131785
7924,53,113.877,112.785,115.496,130.288,128,127.336,128,0.87404,0.881129,0.907023,0.148018,0.106787,220.126,-0.0339889,0.0131785
7925,54,113.978,112.785,115.496,130.09,128,127.336,128,0.876148,0.881129,0.907023,0.136299,0.106787,202.238,0.0542674,0.0131785
7926,62,113.975,112.785,115.496,127.948,128,127.336,128,0.890793,0.881129,0.907023,0.0983389,0.106787,142.323,-0.0475245,0.0131785
7927,57,113.928,112.785,115.496,128.275,128,127.336,128,0.888154,0.881129,0.907023,0.115329,0.106787,167.552,-0.0210984,0.0131785
7928,48,114,112.785,115.496,126.443,128,127.336,128,0.901589,0.881129,0.907023,0.0960622,0.106787,136.582,-0.0590832,0.0131785
7929,66,114.004,112.785,115.496,130.755,128,127.336,128,0.871896,0.881129,0.907023,0.0733096,0.106787,109.609,0.105107,0.0131785
7930,50,113.825,112.785,115.496,132.146,128,127.336,128,0.861354,0.881129,0.907023,0.129102,0.106787,196.117,-0.0047369,0.0131785
7931,57,113.729,112.785,115.496,130.127,128,127.336,128,0.873988,0.881129,0.907023,0.116999,0.106787,173.672,0.0245316,0.0131785
7932,63,113.478,112.785,115.496,129.83,128,127.336,128,0.874055,0.881129,0.907023,0.0993086,0.106787,146.909,-0.0518983,0.0131785
7933,43,113.48,112.785,115.496,128.906,128,127.336,128,0.880332,0.881129,0.907023,0.125592,0.106787,183.812,0.0306486,0.0131785
7934,65,113.566,112.785,115.496,130.684,128,127.336,128,0.86901,0.881129,0.907023,0.149918,0.106787,223.969,0.0893874,0.0131785
7935,72,113.582,112.785,115.496,125.867,128,127.336,128,0.902391,0.881129,0.907023,0.133747,0.106787,188.866,0.000437933,0.0131785
7936,53,113.704,112.785,115.496,126.15,128,127.336,128,0.901341,0.881129,0.907023,0.172744,0.106787,244.755,0.129953,0.0131785
7937,55,113.877,112.785,115.496,128.919,128,127.336,128,0.883327,0.881129,0.907023,0.0858249,0.106787,125.628,-0.0411581,0.0131785
7938,52,113.918,112.785,115.496,128.106,128,127.336,128,0.889246,0.881129,0.907023,0.106056,0.106787,153.778,0.0612634,0.0131785
7939,65,113.9,112.785,115.496,128.035,128,127.336,128,0.889601,0.881129,0.907023,0.102528,0.106787,148.537,0.0921715,0.0131785
7940,58,113.902,112.785,115.496,127.183,128,127.336,128,0.895577,0.881129,0.907023,0.09455,0.106787,135.614,0.0205997,0.0131785
7941,60,113.826,112.785,115.496,127.575,128,127.336,128,0.892227,0.881129,0.907023,0.07231,0.106787,104.195,-0.0179342,0.0131785
7942,64,113.644,112.785,115.496,127.797,128,127.336,128,0.889256,0.881129,0.907023,0.087986,0.106787,127.115,-0.0116569,0.0131785
7943,52,113.731,112.785,115.496,128.006,128,127.336,128,0.888484,0.881129,0.907023,0.0869968,0.106787,125.994,0.0919119,0.0131785
7944,64,113.59,112.785,115.496,129.159,128,127.336,128,0.879461,0.881129,0.907023,0.0716423,0.106787,105.161,0.0136737,0.0131785
7945,57,113.686,112.785,115.496,127.814,128,127.336,128,0.889468,0.881129,0.907023,0.0980591,0.106787,141.695,0.0462886,0.0131785
7946,45,113.598,112.785,115.496,126.813,128,127.336,128,0.895791,0.881129,0.907023,0.0873336,0.106787,124.718,0.0637214,0.0131785
7947,67,113.659,112.785,115.496,128.432,128,127.336,128,0.884979,0.881129,0.907023,0.0395527,0.106787,57.5685,-0.0464618,0.0131785
7948,58,113.706,112.785,115.496,129.599,128,127.336,128,0.877365,0.881129,0.907023,0.0906565,0.106787,133.753,-0.00629415,0.0131785
7949,45,113.788,112.785,115.496,127.422,128,127.336,128,0.893004,0.881129,0.907023,0.0825681,0.106787,118.762,0.0249577,0.0131785
7950,54,113.656,112.785,115.496,124.881,128,127.336,128,0.910111,0.881129,0.907023,0.0689071,0.106787,96.1633,0.00900654,0.0131785
7951,72,113.671,112.785,115.496,125.694,128,127.336,128,0.904344,0.881129,0.907023,0.103227,0.106787,145.467,-0.0139303,0.0131785
7952,62,113.835,112.785,115.496,127.433,128,127.336,128,0.89329,0.881129,0.907023,0.116773,0.106787,167.983,0.0804874,0.0131785
7953,59,113.743,112.785,115.496,126.017,128,127.336,128,0.902598,0.881129,0.907023,0.0676807,0.106787,95.7433,0.0169212,0.0131785
7954,53,113.801,112.785,115.496,122.935,128,127.336,128,0.925705,0.881129,0.907023,0.0799009,0.106787,108.909,0.0989487,0.0131785
7955,51,113.786,112.785,115.496,124.215,128,127.336,128,0.916039,0.881129,0.907023,0.0876238,0.106787,121.307,0.0228747,0.0131785
7956,58,114.097,112.785,115.496,124.904,128,127.336,128,0.913483,0.881129,0.907023,0.0485151,0.106787,67.7236,0.0170339,0.0131785
7957,52,114.196,112.785,115.496,127.423,128,127.336,128,0.896195,0.881129,0.907023,0.0979919,0.106787,140.949,0.070107,0.0131785
7958,55,114.096,112.785,115.496,129.627,128,127.336,128,0.880185,0.881129,0.907023,0.054259,0.106787,80.0788,-0.0221923,0.0131785
7959,53,114.224,112.785,115.496,131.716,128,127.336,128,0.867195,0.881129,0.907023,0.12427,0.106787,187.856,-0.00382972,0.0131785
7960,64,114.191,112.785,115.496,129.315,128,127.336,128,0.883047,0.881129,0.907023,0.126463,0.106787,185.966,-0.041597,0.0131785
7961,60,114.402,112.785,115.496,131.187,128,127.336,128,0.872054,0.881129,0.907023,0.125583,0.106787,188.696,-0.00286452,0.0131785
7962,58,114.447,112.785,115.496,128.613,128,127.336,128,0.88986,0.881129,0.907023,0.0808492,0.106787,117.924,-0.0856738,0.0131785
7963,59,114.5,112.785,115.496,130.842,128,127.336,128,0.875103,0.881129,0.907023,0.135771,0.106787,203.202,0.138456,0.0131785
7964,65,114.464,112.785,115.496,130.529,128,127.336,128,0.876918,0.881129,0.907023,0.141424,0.106787,210.905,0.0277547,0.0131785
7965,76,114.132,112.785,115.496,127.422,128,127.336,128,0.895706,0.881129,0.907023,0.118324,0.106787,170.191,0.0638154,0.0131785
7966,52,114.148,112.785,115.496,131.309,128,127.336,128,0.86931,0.881129,0.907023,0.0968605,0.106787,145.743,0.12487,0.0131785
7967,52,114.188,112.785,115.496,126.644,128,127.336,128,0.901649,0.881129,0.907023,0.127942,0.106787,182.343,0.0172771,0.0131785
7968,39,114.179,112.785,115.496,126.211,128,127.336,128,0.904668,0.881129,0.907023,0.0939287,0.106787,133.181,-0.00889905,0.0131785
7969,74,114.431,112.785,115.496,129.652,128,127.336,128,0.8826,0.881129,0.907023,0.110635,0.106787,163.329,0.070828,0.0131785
7970,39,114.36,112.785,115.496,129.733,128,127.336,128,0.881503,0.881129,0.907023,0.109845,0.106787,162.314,0.0749789,0.0131785
7971,61,114.465,112.785,115.496,128.488,128,127.336,128,0.890861,0.881129,0.907023,0.0946256,0.106787,137.816,0.0440379,0.0131785
7972,45,114.342,112.785,115.496,127.809,128,127.336,128,0.894638,0.881129,0.907023,0.0712059,0.106787,102.886,-0.0259444,0.0131785
7973,50,114.552,112.785,115.496,127.685,128,127.336,128,0.897145,0.881129,0.907023,0.109124,0.106787,157.444,0.00766751,0.0131785
7974,53,114.721,112.785,115.496,128.735,128,127.336,128,0.89114,0.881129,0.907023,0.0968053,0.106787,141.399,-0.0129264,0.0131785
7975,50,114.902,112.785,115.496,129.519,128,127.336,128,0.887149,0.881129,0.907023,0.0928325,0.106787,136.835,-0.00226651,0.0131785
7976,46,114.956,112.785,115.496,128.438,128,127.336,128,0.895031,0.881129,0.907023,0.0855643,0.106787,124.546,-0.0538945,0.0131785
7977,53,115.01,112.785,115.496,130.833,128,127.336,128,0.879057,0.881129,0.907023,0.104669,0.106787,156.638,-0.10441,0.0131785
7978,58,114.936,112.785,115.496,130.01,128,127.336,128,0.884056,0.881129,0.907023,0.0995106,0.106787,147.514,-0.0738098,0.0131785
7979,64,114.901,112.785,115.496,130.419,128,127.336,128,0.88101,0.881129,0.907023,0.139165,0.106787,207.272,0.0755987,0.0131785
7980,50,114.94,112.785,115.496,128.391,128,127.336,128,0.895234,0.881129,0.907023,0.0884601,0.106787,128.691,0.0177432,0.0131785
7981,38,114.805,112.785,115.496,128.964,128,127.336,128,0.890205,0.881129,0.907023,0.0811855,0.106787,118.9,-0.0308091,0.0131785
7982,70,114.804,112.785,115.496,133.505,128,127.336,128,0.859925,0.881129,0.907023,0.127211,0.106787,196.231,0.0175846,0.0131785
7983,56,114.786,112.785,115.496,131.353,128,127.336,128,0.873877,0.881129,0.907023,0.0582859,0.106787,87.7449,0.0337095,0.0131785
7984,41,114.686,112.785,115.496,135.85,128,127.336,128,0.844217,0.881129,0.907023,0.103071,0.106787,163.201,-0.0299968,0.0131785
7985,63,114.566,112.785,115.496,130.937,128,127.336,128,0.87497,0.881129,0.907023,0.0980744,0.106787,146.944,-0.0803408,0.0131785
7986,64,114.296,112.785,115.496,131.329,128,127.336,128,0.870307,0.881129,0.907023,0.137965,0.106787,207.639,0.0506856,0.0131785
7987,59,114.236,112.785,115.496,130.527,128,127.336,128,0.875184,0.881129,0.907023,0.119962,0.106787,178.895,0.0599193,0.0131785
7988,70,114.267,112.785,115.496,132.056,128,127.336,128,0.865294,0.881129,0.907023,0.157337,0.106787,238.764,0.0345104,0.0131785
7989,50,114.046,112.785,115.496,131.77,128,127.336,128,0.865496,0.881129,0.907023,0.0962606,0.106787,145.604,-0.0675963,0.0131785
7990,50,114.122,112.785,115.496,133.461,128,127.336,128,0.855101,0.881129,0.907023,0.110168,0.106787,169.858,0.00711474,0.0131785
7991,38,113.645,112.785,115.496,131.006,128,127.336,128,0.867484,0.881129,0.907023,0.11559,0.106787,173.323,-0.000770995,0.0131785
7992,57,113.487,112.785,115.496,129.733,128,127.336,128,0.874773,0.881129,0.907023,0.106791,0.106787,157.802,0.00562836,0.0131785
7993,67,113.772,112.785,115.496,131.972,128,127.336,128,0.862088,0.881129,0.907023,0.125506,0.106787,190.277,0.00263206,0.0131785
7994,66,113.65,112.785,115.496,128.882,128,127.336,128,0.881811,0.881129,0.907023,0.0959072,0.106787,140.327,0.0380453,0.0131785
7995,45,113.734,112.785,115.496,131.136,128,127.336,128,0.867296,0.881129,0.907023,0.0711864,0.106787,106.901,-0.0125124,0.0131785
7996,62,113.677,112.785,115.496,130.174,128,127.336,128,0.873275,0.881129,0.907023,0.098995,0.106787,147.027,0.0397525,0.0131785
7997,64,113.847,112.785,115.496,132.92,128,127.336,128,0.856509,0.881129,0.907023,0.0809969,0.106787,124.124,-0.00797671,0.0131785
7998,67,113.688,112.785,115.496,128.318,128,127.336,128,0.885984,0.881129,0.907023,0.115913,0.106787,168.487,-0.0352406,0.0131785
7999,59,113.604,112.785,115.496,128.087,128,127.336,128,0.886922,0.881129,0.907023,0.121149,0.106787,175.623,-0.0444315,0.0131785
8000,41,113.592,112.785,115.496,129.459,128,127.336,128,0.877434,0.881129,0.907023,0.145092,0.106787,213.719,-0.0102026,0.0131785
8001,57,113.537,112.785,115.496,127.877,128,127.336,128,0.887859,0.881129,0.907023,0.137436,0.106787,198.742,-0.0476401,0.0131785
8002,63,113.489,112.785,115.496,126.035,128,127.336,128,0.900452,0.881129,0.907023,0.136471,0.106787,193.098,0.0488406,0.0131785
8003,54,113.418,112.785,115.496,124.978,128,127.336,128,0.907506,0.881129,0.907023,0.137149,0.106787,191.62,0.105032,0.0131785
8004,59,113.577,112.785,115.496,125.899,128,127.336,128,0.902126,0.881129,0.907023,0.0651692,0.106787,92.061,-0.0418163,0.0131785
8005,63,113.659,112.785,115.496,124.897,128,127.336,128,0.910021,0.881129,0.907023,0.0793395,0.106787,110.743,0.0427063,0.0131785
8006,53,113.653,112.785,115.496,128.149,128,127.336,128,0.886883,0.881129,0.907023,0.0941162,0.106787,136.533,0.01795,0.0131785
8007,56,113.704,112.785,115.496,125.762,128,127.336,128,0.904122,0.881129,0.907023,0.0692486,0.106787,97.6637,0.00686272,0.0131785
8008,54,113.708,112.785,115.496,132.359,128,127.336,128,0.859091,0.881129,0.907023,0.0821962,0.106787,125.165,-0.0437057,0.0131785
8009,49,113.589,112.785,115.496,129.738,128,127.336,128,0.875523,0.881129,0.907023,0.121099,0.106787,178.953,0.0672402,0.0131785
8010,75,113.668,112.785,115.496,127.677,128,127.336,128,0.890283,0.881129,0.907023,0.11617,0.106787,167.595,0.0158123,0.0131785
8011,50,113.773,112.785,115.496,131.714,128,127.336,128,0.863789,0.881129,0.907023,0.125566,0.106787,189.811,0.111405,0.0131785
8012,58,113.761,112.785,115.496,129.107,128,127.336,128,0.881144,0.881129,0.907023,0.0708584,0.106787,103.947,0.0156387,0.0131785
8013,44,113.822,112.785,115.496,131.794,128,127.336,128,0.863632,0.881129,0.907023,0.132535,0.106787,200.528,-0.00475171,0.0131785
8014,50,113.757,112.785,115.496,127.697,128,127.336,128,0.890841,0.881129,0.907023,0.109387,0.106787,157.847,0.0153002,0.0131785
8015,52,113.871,112.785,115.496,130.587,128,127.336,128,0.87199,0.881129,0.907023,0.11725,0.106787,174.969,0.0461121,0.0131785
8016,47,114.011,112.785,115.496,130.292,128,127.336,128,0.875037,0.881129,0.907023,0.0857302,0.106787,127.501,-0.018077,0.0131785
8017,62,113.967,112.785,115.496,130.553,128,127.336,128,0.872955,0.881129,0.907023,0.125636,0.106787,187.411,-0.00782124,0.0131785
8018,53,113.973,112.785,115.496,128.175,128,127.336,128,0.889201,0.881129,0.907023,0.118603,0.106787,172.107,-0.102333,0.0131785
8019,67,113.881,112.785,115.496,127.865,128,127.336,128,0.890638,0.881129,0.907023,0.129488,0.106787,187.221,-0.0636178,0.0131785
8020,66,113.832,112.785,115.496,126.956,128,127.336,128,0.896627,0.881129,0.907023,0.160158,0.106787,229.102,0.0244929,0.0131785
8021,53,114.034,112.785,115.496,123.843,128,127.336,128,0.920796,0.881129,0.907023,0.148816,0.106787,205.095,0.0261039,0.0131785
8022,51,114.193,112.785,115.496,120.905,128,127.336,128,0.944486,0.881129,0.907023,0.114832,0.106787,152.661,0.0479606,0.0131785
8023,54,114.352,112.785,115.496,126.562,128,127.336,128,0.903528,0.881129,0.907023,0.0624829,0.106787,88.964,0.00599146,0.0131785
8024,60,114.322,112.785,115.496,126.595,128,127.336,128,0.903057,0.881129,0.907023,0.119075,0.106787,169.607,-0.000218116,0.0131785
8025,59,114.169,112.785,115.496,125.983,128,127.336,128,0.90622,0.881129,0.907023,0.0940801,0.106787,133.036,0.0477204,0.0131785
8026,55,114.262,112.785,115.496,127.757,128,127.336,128,0.894367,0.881129,0.907023,0.0818502,0.106787,118.195,0.0493205,0.0131785
8027,51,114.442,112.785,115.496,126.147,128,127.336,128,0.907209,0.881129,0.907023,0.0920659,0.106787,130.442,-0.00323386,0.0131785
8028,73,114.365,112.785,115.496,128.134,128,127.336,128,0.892541,0.881129,0.907023,0.0660608,0.106787,95.8167,0.0683467,0.0131785
8029,46,114.476,112.785,115.496,127.49,128,127.336,128,0.897917,0.881129,0.907023,0.0655995,0.106787,94.4315,-0.021594,0.0131785
8030,57,114.499,112.785,115.496,128.589,128,127.336,128,0.890431,0.881129,0.907023,0.122277,0.106787,178.299,0.00756576,0.0131785
8031,47,114.596,112.785,115.496,127.338,128,127.336,128,0.899937,0.881129,0.907023,0.16314,0.106787,234.422,0.0649779,0.0131785
8032,44,114.836,112.785,115.496,126.23,128,127.336,128,0.909737,0.881129,0.907023,0.0955444,0.106787,135.503,-0.00139693,0.0131785
8033,71,114.803,112.785,115.496,125.131,128,127.336,128,0.917461,0.881129,0.907023,0.128467,0.106787,179.82,-0.0279916,0.0131785
8034,47,114.748,112.785,115.496,127.087,128,127.336,128,0.902908,0.881129,0.907023,0.114468,0.106787,163.997,0.007235,0.0131785
8035,66,114.837,112.785,115.496,126.316,128,127.336,128,0.909127,0.881129,0.907023,0.0993778,0.106787,141.083,0.0329194,0.0131785
8036,54,114.915,112.785,115.496,128.134,128,127.336,128,0.896834,0.881129,0.907023,0.163845,0.106787,237.644,-0.0190164,0.0131785
8037,45,115.025,112.785,115.496,125.96,128,127.336,128,0.913187,0.881129,0.907023,0.136954,0.106787,193.608,-0.0593253,0.0131785
8038,49,115.155,112.785,115.496,127.58,128,127.336,128,0.902607,0.881129,0.907023,0.156815,0.106787,225.976,-0.0536862,0.0131785
8039,52,115.206,112.785,115.496,125.407,128,127.336,128,0.918662,0.881129,0.907023,0.125261,0.106787,175.913,-0.00960168,0.0131785
8040,58,115.235,112.785,115.496,127.723,128,127.336,128,0.902225,0.881129,0.907023,0.142051,0.106787,205.045,-0.00757348,0.0131785
8041,52,115.298,112.785,115.496,127.278,128,127.336,128,0.905875,0.881129,0.907023,0.0941441,0.106787,135.184,0.0764142,0.0131785
8042,65,115.372,112.785,115.496,129.649,128,127.336,128,0.889879,0.881129,0.907023,0.0871841,0.106787,128.704,0.035704,0.0131785
8043,50,115.335,112.785,115.496,128.721,128,127.336,128,0.896008,0.881129,0.907023,0.116996,0.106787,170.862,-0.0236758,0.0131785
